tiny_dog,0.125
wild_geranium,-0.021
sexy_guy,0.446
derelict_hospital,-0.105
wet_feet,-0.002
magic_places,-0.031
static_electricity,-0.38
abandoned_prison,-0.703
plastic_surgery,0.042
used_car,0.021
special_livery,0.132
dark_skies,-0.062
real_love,-0.019
open_class,-0.106
true_beauty,1.559
strange_insect,-0.036
open_forest,-0.053
dilapidated_building,-0.07
deep_freeze,0.025
sweet_baby,0.889
little_angel,-0.111
sacred_place,0.07
open_wear,-0.127
venomous_snakes,-0.656
forced_perspective,-0.045
dramatic_lighting,0.09
fresh_fruit,-0.052
pure_street,0.068
sacred_lotus,0.07
global_protest,-0.562
broken_neck,-0.155
linear_park,0.006
magic_fountain,-0.066
favorite_garden,0.16
favorite_landscape,0.32
living_rooms,0.051
interior_painting,0.014
healthy_coffee,0.214
bright_hills,0.009
shot_tower,-0.25
evil_cat,-0.814
religious_symbol,-0.01
smart_light,0.402
wild_berries,-0.021
wasted_time,-0.461
big_book,0.023
traditional_culture,0.181
clean_water,0.12
smart_house,0.181
sweet_cafe,0.195
raw_conversion,-0.183
happy_birthday,1.148
long_drive,-0.042
broad_street,0.071
contemporary_house,0.003
light_wind,-0.014
little_friend,-0.111
sound_house,0.161
antique_key,-0.026
native_dancers,0.002
beautiful_bali,0.488
young_love,1.121
modern_apartment,0.018
dirty_girl,-0.525
funny_accident,0.156
broken_plates,-0.155
floating_house,-0.053
industrial_lighting,0.078
healthy_chocolate,0.214
raw_street,-0.183
fit_girls,0.159
golden_labrador,0.123
senior_school,0.065
high_socks,0.025
big_weekend,0.023
legal_wall,0.013
plastic_bullet,0.083
fit_life,0.322
presidential_building,-0.015
scenic_world,0.015
common_frog,-0.041
fantastic_world,0.281
cute_children,0.285
straight_hair,-0.009
tropical_vacation,-0.021
mad_scientist,-0.121
rapid_response,0.163
full_time,0.097
electric_power,-0.073
prime_tower,0.111
hot_toys,0.017
medieval_village,-0.003
outdoor_gardens,0.004
serene_lakes,-0.024
naked_feet,-0.015
bad_food,-0.719
burning_sky,-0.117
native_habitats,0.002
humanitarian_relief,0.716
plastic_food,0.083
classic_sportscar,0.039
light_rain,-0.007
perfect_trip,0.943
historic_monument,0.075
sweet_face,0.389
grand_avenue,0.228
grand_union,0.228
creative_space,0.07
broken_column,-0.31
little_break,-0.111
lazy_day,-0.25
religious_studies,-0.01
perfect_petals,0.472
running_group,0.005
great_room,0.764
special_friend,0.779
open_gate,-0.053
running_festival,0.005
sexual_abuse,0.068
native_bee,0.002
magic_house,-0.031
beautiful_figure,0.977
high_fire,0.049
painted_train,-0.01
modern_sculpture,0.018
rapid_transit,0.062
giant_bubbles,0.07
painted_background,-0.02
old_desktop,0.021
nude_painting,0.117
sunny_sky,0.25
happy_cat,0.648
wild_dog,-0.222
nice_day,1.012
magic_hour,-0.031
light_vehicles,-0.007
deserted_house,-0.07
little_wing,-0.056
hidden_beauty,-0.276
medical_practice,0.053
wonderful_world,0.531
troubled_youth,-0.914
gothic_jewelry,-0.081
bad_habits,-0.357
light_shade,-0.037
little_prince,-0.056
used_books,0.021
sexy_model,0.921
young_kids,0.009
beautiful_expression,0.977
alive_project,0.079
modern_home,0.044
creative_teaching,0.112
colourful_bird,0.008
prominent_persons,0.074
lovely_couple,0.57
real_music,-0.019
angry_face,-1.052
good_god,0.959
educational_posters,0.015
little_bud,-0.111
divine_love,1.545
creepy_crawlies,-0.254
long_exsposure,-0.021
traditional_boats,0.062
waiting_room,0.097
dark_world,-0.062
extended_stay,0.008
high_density,0.025
wild_flowers,-0.021
special_service,0.132
ordinary_people,0.004
creative_theme,0.073
medieval_architecture,-0.003
wet_season,-0.003
empty_glass,0.07
frozen_head,-0.262
colorful_flowers,0.003
inspiring_creativity,0.766
scientific_research,0.015
economic_crisis,0.062
unholy_grave,-1.354
old_woman,0.021
ruined_castle,-0.213
folding_bike,0.07
grand_circle,0.228
grave_monument,-0.651
silver_tabby,0.018
high_woods,0.025
stone_texture,0.063
rebel_night,-0.268
closed_eyes,-0.141
small_island,-0.078
nude_model,0.264
wild_arena,-0.021
near_home,0.054
vivid_festival,0.211
secret_life,0.017
disabled_people,-0.406
solid_steel,0.017
wild_beasts,-0.021
traditional_village,0.062
weird_fish,-0.203
wild_foundation,-0.021
gold_country,-0.004
rolling_papers,0.008
wet_tropics,-0.019
final_cut,-0.13
reflecting_pool,-0.062
scary_face,-1.322
classic_lamp,0.039
musical_group,0.067
super_paradise,1.656
flowering_bush,0.008
emotional_wedding,-0.065
bald_man,-0.182
good_beer,0.478
amazing_sky,0.484
historic_park,0.035
bright_sky,0.009
colorful_fish,0.003
amazing_wedding,0.484
mock_battle,-1.25
old_camper,0.021
wet_reflections,-0.002
dizzy_girl,-0.406
seamless_pattern,0.24
hot_club,0.036
dirty_foot,-0.263
wild_horses,-0.021
abandoned_theater,-0.098
narrow_road,0.015
professional_cycling,0.006
nice_smile,2.019
long_hill,-0.021
perfect_circle,0.472
pleasant_street,0.972
happy_spring,0.324
dark_romance,-0.124
late_knights,-0.006
faceless_portrait,-0.125
full_scale,0.016
unrecognizable_person,-0.196
lemony_snicket,-0.031
outdoor_activities,0.004
hardcore_metal,0.156
pure_storm,0.065
starry_sky,-0.07
hot_mama,0.417
long_dogs,-0.021
medical_clinic,0.008
special_stage,0.271
working_people,0.008
old_toys,0.021
dynamic_duo,0.276
light_garden,-0.007
sharp_park,0.008
abandoned_asylum,-0.32
ancient_house,-0.004
holy_cow,0.062
smart_dog,0.362
old_friends,0.543
cute_foot,0.285
professional_dancer,0.006
lazy_afternoon,-0.125
drunk_people,-0.125
real_county,-0.009
healthy_products,0.214
wooly_bear,-0.011
scary_dolls,-0.656
negative_approach,-0.679
blessed_mother,0.229
low_brass,-0.264
official_visit,0.006
abandoned_school,-0.098
portable_toilet,0.031
sad_dog,-1.465
bold_street,0.164
holy_hands,0.062
unconditional_love,-0.172
missing_person,-0.285
little_owl,-0.056
medieval_town,-0.003
holy_water,0.128
ethnic_costume,-0.293
historic_area,0.035
amazing_sunset,0.484
wild_goose,-0.064
tropical_world,-0.021
false_lashes,-0.194
big_day,0.055
leading_lines,0.067
medical_examination,0.016
cute_baby,1.07
silent_party,-0.022
sandy_island,-0.004
modern_memory,0.04
mint_tea,0.031
antique_books,-0.013
high_fashion,0.111
amazing_people,0.484
crazy_strings,-0.127
abandoned_car,-0.098
hot_yoga,0.017
flowing_water,0.05
lonely_bench,-0.305
big_deal,0.023
broken_arm,-0.155
little_flower,-0.111
domestic_abuse,0.003
sole_food,-0.286
standing_flowers,-0.08
narrow_field,0.015
mute_swans,-0.047
impossible_project,-0.052
independent_living,-0.039
natural_disaster,-0.683
exotic_automobile,0.312
perfect_wedding,0.472
pet_day,0.134
silent_lake,-0.022
unknown_soldier,-0.116
plastic_duck,0.083
high_tide,0.065
raging_waves,-0.477
natural_food,-0.058
broken_bells,-0.155
sacred_valley,0.07
organic_farm,0.044
wild_mustang,-0.021
renewable_energy,0.289
fit_women,0.159
clever_girl,0.55
grand_baby,0.957
essential_oils,0.058
fake_eyelashes,-0.453
sick_children,-0.232
little_fish,-0.056
big_block,0.046
narrow_street,0.034
crazy_love,-0.253
classic_city,0.039
playful_creativity,0.516
frozen_pond,-0.119
creative_ideas,0.035
creative_portraiture,0.035
electric_company,-0.036
cute_toddler,0.285
safe_water,0.331
blank_media,-0.107
big_stopper,0.05
sick_puppies,-0.232
slow_race,-0.062
open_work,-0.106
grand_hall,0.228
elderly_people,0.125
amazing_talent,1.492
golden_pass,0.247
visual_media,-0.035
bad_girls,-0.357
flat_club,-0.073
broken_mirror,-0.31
exterior_architecture,0.07
unknown_person,-0.116
religious_gifts,-0.01
fluffy_cat,0.125
original_artwork,-0.031
small_tortoiseshell,-0.078
industrial_landscape,0.078
haunted_buildings,0.036
comic_sans,0.062
great_grandfather,0.364
ambient_music,0.294
silver_ring,0.037
artistic_impressions,0.193
classic_transport,0.086
primary_education,0.214
flowering_shrubs,0.008
rare_dog,-0.296
smart_leadership,0.181
little_monkey,-0.056
late_winter,-0.006
grand_mosque,0.228
awesome_birds,0.75
spiritual_life,0.024
golden_circle,0.123
rocky_falls,-0.129
high_peak,0.071
floating_home,-0.106
coloured_clouds,-0.031
painted_eggs,-0.01
cold_light,-0.433
crazy_dog,-0.432
sacred_craft,0.225
gold_metal,-0.004
hot_muscle,0.034
wild_buffalo,-0.021
circular_polarizer,0.011
enchanted_doll,0.07
decorative_plate,0.07
painted_sign,-0.02
high_court,0.072
wide_eyes,-0.029
amazing_food,0.969
milky_water,0.065
abandoned_mansion,-0.098
gorgeous_girl,1.065
big_flower,0.093
long_hall,-0.021
old_capital,0.021
crazy_horse,-0.127
plastic_wrap,0.042
half_face,-0.057
natural_soap,-0.026
global_finance,-0.031
royal_society,0.029
hot_cherry,0.034
single_person,-0.068
religious_ceremony,-0.02
dangerous_tiger,-0.363
electrical_storm,0.008
ugly_sweater,-0.418
pretty_girl,0.495
lazy_cats,-0.125
modern_artgallery,0.018
soft_grunge,-0.033
big_fun,0.519
gloomy_heart,-0.891
clean_air,0.059
long_exposition,-0.021
barren_river,-0.307
creative_time,0.151
extreme_poverty,-0.895
old_museum,0.021
outdoor_adventure,0.07
amazing_race,0.972
nice_trip,1.003
dark_vintage,-0.132
little_princess,-0.056
sweet_wedding,0.195
silver_car,0.018
reflecting_pond,-0.031
genetic_engineering,-0.002
motivating_quotes,0.008
bright_lights,0.009
pedestrian_crossing,-0.047
organic_meat,0.11
independent_women,-0.039
light_mirror,-0.014
extreme_makeover,-0.004
light_scoop,-0.007
hot_tattoos,0.017
mental_illness,-0.544
traditional_clothing,0.062
lucky_chair,0.44
happy_bike,0.324
modern_miniatures,0.018
pure_nature,0.115
natural_nails,-0.026
adorable_cat,1
unique_wedding,0.049
natural_doll,-0.026
early_evening,-0.005
hard_light,-0.109
grumpy_cat,-0.393
tasty_food,0.328
senior_girls,0.065
dark_magic,-0.124
little_boxes,-0.056
early_fall,-0.035
friendly_people,0.188
rocky_harbour,-0.129
hidden_places,-0.138
low_saturation,-0.589
colored_pencil,-0.031
haunted_hotel,0.036
beautiful_house,0.488
beautiful_women,0.488
feral_cat,-0.143
modern_landscape,0.037
ethnic_group,-0.098
peaceful_valley,0.031
cold_mountain,-0.216
christian_music,0.223
teen_angst,0.047
direct_sunlight,0.025
lowkey_portrait,-0.125
competitive_sport,0.078
moving_canvas,0.065
fair_men,0.147
golden_peak,0.269
great_lake,0.364
happy_thoughts,0.324
pure_wool,0.033
heavy_rain,-0.013
romantic_getaway,0.953
traditional_costume,0.125
tropical_flowers,-0.021
famous_place,0.07
natural_math,-0.026
cheap_food,-0.521
big_family,0.023
early_education,-0.01
old_door,0.021
natural_formations,-0.026
dead_forest,-0.355
personal_work,0.052
constitutional_monarchy,0.07
disused_railway,-0.008
rocky_beach,-0.129
dark_clouds,-0.062
light_fixture,-0.007
senior_project,0.065
sunny_morning,0.25
classical_ballet,0.022
malignant_tumor,-0.281
naked_man,-0.031
low_fire,-0.607
christian_cross,0.07
silver_king,0.038
ethnic_dance,-0.098
beautiful_engineering,0.488
ancient_forest,-0.004
curious_expeditions,-0.021
real_food,-0.024
wild_rabbit,-0.021
silver_cloud,0.035
popular_science,0.016
arctic_ice,-0.141
wild_birds,-0.021
sexy_muscles,0.446
good_fun,1.428
creepy_dolls,-0.254
shaggy_dog,-0.546
raw_food,-0.188
pregnant_women,-0.039
small_bird,-0.169
hot_site,0.017
peaceful_protest,0.062
pure_evil,0.065
derelict_building,-0.052
early_work,-0.01
tropical_ecology,-0.021
falling_leaves,-0.013
deserted_island,-0.07
low_side,-0.528
raging_river,-0.477
catholic_school,0.098
gold_paint,-0.004
little_man,-0.111
hot_gallery,0.017
great_city,0.364
active_life,-0.011
cold_shoe,-0.216
sexy_legs,0.953
gorgeous_wife,0.531
traditional_music,0.278
beautiful_man,0.978
low_valley,-0.264
abandoned_truck,-0.195
smelly_sticker,-0.624
fake_food,-0.911
dark_hair,-0.062
peaceful_scene,0.062
tropical_house,-0.021
perfect_effects,0.943
silver_lining,0.035
attractive_female,0.276
pacific_park,0.097
liquid_gold,0.045
fat_kid,-0.053
wild_weather,-0.021
curious_city,-0.021
light_square,-0.014
tropical_island,-0.021
cold_winter,-0.216
beautiful_child,0.981
outdoor_sports,0.004
huge_breasts,-0.008
colored_sand,-0.031
natural_resources,-0.026
personal_safety,0.553
dark_mercy,-0.124
fat_cap,-0.062
handsome_guy,0.41
fresh_air,-0.052
lucid_communication,0.271
wet_woman,-0.002
portable_studio,0.015
arctic_wildlife,-0.141
strange_clouds,-0.003
good_taste,1.031
medieval_history,-0.003
single_rose,-0.068
golden_park,0.123
royal_baby,0.559
high_adventure,0.111
dead_horse,-0.355
wild_pig,-0.066
colorful_buildings,0.003
old_boys,0.021
magic_power,-0.062
crazy_days,-0.127
formal_dress,0.013
royal_landscape,0.059
historic_preservation,0.07
upscale_boutique,0.125
little_cat,-0.113
dark_beauty,-0.124
little_car,-0.056
short_run,-0.076
fine_food,0.656
good_health,1.15
long_rain,-0.021
beautiful_cars,0.488
mental_ray,-0.022
low_wing,-0.264
good_harbor,0.478
young_writers,0.009
good_grief,0.955
heavy_weather,-0.013
triple_trouble,0.008
wet_snow,-0.002
abandoned_mill,-0.098
light_paint,-0.007
high_elevation,0.025
open_culture,-0.106
directional_light,-0.005
fake_model,-0.906
abandoned_town,-0.098
living_space,0.102
rocky_mountains,-0.129
fallen_leaves,-0.01
immaculate_conception,0.301
running_room,0.045
arctic_environment,-0.141
natural_area,-0.026
beautiful_beach,0.488
rainy_night,-0.08
naked_baby,-0.031
unique_business,0.114
cold_river,-0.216
historic_gardens,0.035
frozen_motion,-0.241
mythical_creature,-0.109
sunny_isles,0.25
edible_garden,0.031
dead_dog,-0.89
super_program,0.047
photogenic_planet,0.125
natural_pattern,-0.053
special_love,1.365
frozen_trees,-0.119
real_men,-0.009
vitreous_glass,0.003
great_bay,0.729
good_shoes,0.478
hot_water,0.037
domestic_shorthair,0.002
outdoor_sculpture,0.004
near_space,0.047
straight_lines,-0.009
last_judgement,-0.068
sexy_heels,0.446
clear_water,0.171
senior_living,0.065
true_grit,0.371
imperial_guard,0.028
dirty_job,-0.571
personal_favorite,0.576
crazy_face,-0.263
rare_cars,-0.059
young_bird,0.019
ugly_doll,-0.418
great_lines,0.364
classic_coach,0.039
hot_lips,0.017
religious_jewelry,-0.02
small_lagoon,-0.078
sexy_hair,0.446
real_wedding,-0.009
traditional_dress,0.125
hot_women,0.017
golden_hour,0.123
magic_hat,-0.093
painted_furniture,-0.01
beautiful_feet,0.488
giant_forest,0.07
creative_work,0.072
high_wheel,0.025
sad_girl,-1.286
early_learning,-0.01
poor_man,-0.612
dirty_dog,-0.704
grand_casino,0.228
nice_print,0.502
amazing_view,0.969
colorful_sky,0.003
long_coat,-0.021
perfect_panorama,0.472
raw_theme,-0.183
dead_bird,-0.724
scared_face,-0.776
old_trains,0.021
tall_guy,-0.062
strong_men,0.002
armed_conflict,0.01
wide_spread,-0.029
religious_places,-0.01
medical_benefit,0.008
warning_sign,-0.062
extreme_man,-0.004
simple_beauty,1.197
dry_fish,-0.057
old_cemetery,0.021
long_journey,-0.021
dramatic_portrait,0.045
running_dog,0.01
stupid_face,-0.75
natural_wonder,-0.053
magic_city,-0.031
little_wolf,-0.056
blank_paper,-0.107
global_trip,-0.118
parallel_lines,-0.015
physical_training,-0.002
hollow_tree,-0.083
armed_police,0.005
junior_men,-0.104
big_wall,0.046
snowy_landscape,0.026
hot_chicks,0.017
organic_food,0.089
beautiful_girl,0.98
amazing_details,0.484
traditional_dance,0.062
scenic_painting,0.015
light_waves,-0.007
christian_wedding,0.035
bad_kids,-0.357
busy_street,-0.056
good_quality,1.093
early_light,-0.01
real_gold,-0.019
informal_portrait,-0.006
cosmopolitan_hotel,-0.011
visual_identity,-0.07
small_room,-0.156
traditional_market,0.062
rusty_nail,-0.102
natural_life,-0.053
funny_kitten,0.078
dead_baby,-0.711
wild_animals,-0.021
old_house,0.021
nervous_system,-0.625
gold_party,-0.004
antique_house,-0.013
sacred_bones,0.07
tiny_lights,0.062
bright_eyes,0.207
golden_key,0.248
teen_model,0.077
creative_process,0.07
interesting_places,0.196
rare_plant,-0.133
grand_celebration,0.973
hot_wax,0.017
rare_breed,-0.059
troubled_teens,-0.457
sleepy_city,-0.062
homeless_veterans,-0.254
scenic_area,0.015
cute_animals,0.285
painted_rocks,-0.01
nice_weather,0.502
changing_lives,0.07
dirty_beach,-0.263
angry_bird,-1.055
hot_park,0.017
light_pollution,-0.509
wild_carrot,-0.021
fair_skin,0.147
wild_cub,-0.064
fearless_challenge,0.305
magic_man,-0.062
warm_light,0.06
tropical_birds,-0.021
historic_race,0.073
tiny_fairy,0.125
active_volcano,-0.005
outdoor_session,0.004
silver_glass,0.018
great_rock,1.236
traditional_climbing,0.062
slow_travel,-0.031
ancient_artifacts,-0.004
light_poetry,-0.037
confined_space,-0.19
golden_heart,0.309
breeding_plumage,0.008
beautiful_baby,1.477
fabulous_fashion,0.791
future_soldier,0.004
professional_portfolio,0.006
old_apartment,0.021
smooth_impact,0.041
little_tree,-0.056
gilded_age,0.082
high_visibility,0.111
craggy_gardens,-0.008
candid_moments,0.034
little_monsters,-0.056
nice_girl,1.006
last_train,-0.034
classic_buses,0.039
amazing_flowers,0.484
classic_toy,0.078
fresh_bread,-0.052
awesome_plants,0.75
early_childhood,-0.005
beautiful_life,0.981
mad_science,-0.242
natural_light,-0.053
light_modifier,-0.018
modern_garden,0.018
broken_bat,-0.155
beautiful_view,0.977
interior_architecture,0.014
jolly_beach,0.524
sexy_party,0.446
working_mother,0.008
long_hike,-0.021
hot_sun,0.037
small_gift,-0.156
awesome_times,1.625
artistic_shapes,0.193
grand_center,0.458
ethnic_jewelry,-0.195
super_sportscar,0.047
professional_occupation,0.006
poor_people,-0.306
slight_clutter,0.036
teen_club,0.049
exterior_view,0.141
gothic_quarter,-0.084
old_couple,0.043
golden_bike,0.123
bald_rock,-0.182
pretty_day,0.501
bare_hand,-0.136
rough_river,-0.269
open_bar,-0.053
wild_coast,-0.021
abandonned_place,-0.125
great_escape,0.729
working_men,0.008
easy_life,0.074
pet_adoption,0.062
icy_strait,-0.457
christian_icons,0.035
tiny_flowers,0.062
heavy_plant,-0.043
natural_landmark,-0.053
big_ice,0.023
warm_season,0.103
funny_stores,0.078
silver_earrings,0.018
sweet_lamb,0.195
open_night,-0.124
classic_aircraft,0.039
dynamic_light,0.316
fresh_espresso,-0.121
great_end,0.364
dark_chocolate,-0.062
commercial_flooring,-0.094
special_moments,0.132
big_buddha,0.023
big_splash,0.023
moody_gardens,-0.348
contemporary_drawing,0.003
silver_sand,0.018
industrial_canal,0.078
historic_structures,0.035
lonely_beach,-0.152
historic_flight,0.077
great_grandpa,0.364
next_area,-0.003
dirty_work,-0.525
christian_rock,0.577
empty_street,0.144
light_space,-0.016
high_altar,0.025
little_temple,-0.111
surly_girl,-0.562
classic_motors,0.039
holy_dip,0.125
medical_marijuana,0.008
deep_forest,0.025
old_buildings,0.021
blooming_flowers,-0.024
cute_smile,1.586
dusty_road,-0.176
visual_culture,-0.07
sick_girl,-0.464
sexy_transvestite,0.446
personal_networks,0.025
little_planet,-0.056
bright_ideas,0.009
light_movement,-0.017
wet_plate,-0.002
homeless_cat,-0.51
antique_buildings,-0.013
wild_garden,-0.021
violent_seduction,-0.569
great_nature,0.779
deep_lake,0.025
cool_air,0.158
colored_leaves,-0.031
happy_halloween,0.324
exotic_fruit,0.312
lovely_sunset,0.285
cold_tone,-0.436
big_jump,0.046
nice_shirt,0.502
high_impact,0.053
vacant_building,-0.059
natural_gas,-0.026
empty_bowl,0.141
foggy_day,-0.246
old_bar,0.021
sleepless_night,-0.526
single_object,-0.145
modern_architecture,0.018
early_days,-0.005
foggy_night,-0.264
little_island,-0.056
broken_bones,-0.155
last_hope,-0.068
sacred_road,0.07
rising_waters,0.031
final_approach,-0.13
single_strobe,-0.068
special_transport,0.271
displaced_people,-0.125
super_fun,0.567
pleasant_river,0.484
great_langdale,0.364
historic_town,0.035
religious_heritage,-0.02
lucky_star,0.882
pure_water,0.068
hairy_legs,-0.062
wild_beach,-0.021
sexy_cosplay,0.446
natural_texture,-0.053
pregnant_belly,-0.039
formal_night,0.013
perfect_composition,0.472
unknown_people,-0.116
modern_cars,0.018
decorative_glass,0.07
primary_flight,0.135
creative_tools,0.035
hot_men,0.017
old_architecture,0.021
high_maintenance,0.099
antique_print,-0.013
high_trail,0.025
plastic_bag,0.083
open_doors,-0.053
teenage_girl,0.05
holy_wisdom,0.238
crazy_hats,-0.127
grand_entrance,0.228
good_leaf,0.478
royal_palace,0.029
naked_woman,-0.015
wild_food,-0.048
crazy_weather,-0.127
natural_child,-0.053
beautiful_hair,0.488
young_children,0.009
stately_house,0.094
cold_drink,-0.433
small_frame,-0.156
moody_theater,-0.348
old_market,0.021
great_hill,0.364
holy_family,0.062
lovely_city,0.285
dry_garden,-0.057
sweet_dog,0.389
mental_hospitals,-0.022
presidential_debate,-0.031
liquid_latex,0.018
perfect_storm,0.943
secret_concert,0.006
visual_journal,-0.035
snowy_day,0.035
rocky_shore,-0.129
rubbish_bin,-0.25
bald_face,-0.192
open_fields,-0.053
light_sphere,-0.007
fragrant_flowers,0.274
short_trip,-0.209
great_island,0.364
contemporary_museum,0.003
frozen_waterfall,-0.119
awesome_people,0.75
happy_kids,0.324
little_bird,-0.124
chief_officer,0.07
smart_meeting,0.362
christian_band,0.075
wide_wood,-0.015
interesting_light,0.431
positive_attitude,0.302
little_world,-0.056
small_tree,-0.078
hidden_lake,-0.138
modern_rock,0.544
old_dog,0.043
dirty_blonde,-0.263
secret_war,0.013
silent_city,-0.022
foreign_travel,-0.207
professional_soccer,0.006
natural_habitat,-0.026
super_fest,0.047
divine_word,0.222
exterior_door,0.07
fine_day,0.665
big_adventure,0.108
psychedelic_music,-0.089
sweet_tomatoes,0.195
drunk_women,-0.125
scarce_chaser,-0.562
medical_device,0.016
silver_state,0.018
outdoor_entertainment,0.508
cool_water,0.318
painted_hall,-0.01
great_park,0.364
historic_city,0.035
old_tree,0.021
contemporary_sculpture,0.003
big_boy,0.058
tight_jeans,-0.029
nice_legs,1.065
warm_weather,0.01
hidden_beach,-0.138
outdoor_shoot,0.008
sexy_granny,0.891
classic_bicycle,0.039
pure_beauty,1.253
fantastic_flower,0.609
clear_field,0.084
cold_desert,-0.449
tropical_jungle,-0.053
dark_garden,-0.062
unknown_flowers,-0.116
good_trip,0.955
old_postcard,0.021
outdoor_school,0.004
wonderful_day,1.071
medical_assistant,0.008
original_collage,-0.031
open_sea,-0.111
economic_downturn,0.031
royal_court,0.082
beautiful_music,1.13
natural_hair,-0.026
concrete_wall,0.164
original_character,-0.062
wild_ponies,-0.021
artistic_creation,0.193
happy_boy,0.66
wonderful_nature,1.112
great_legs,0.791
old_ship,0.021
golden_pavilion,0.263
medieval_swords,-0.003
fine_furniture,0.328
global_education,-0.062
captive_animals,-0.114
funny_quotes,0.078
hot_day,0.043
organic_valley,0.044
soft_sculpture,-0.009
stray_cat,-0.729
historic_trains,0.035
abandoned_cemetery,-0.098
pressed_glass,0.008
classic_park,0.039
past_time,-0.031
sweet_treats,0.195
special_cars,0.132
outdoor_fitness,0.215
low_visibility,-0.527
bad_taste,-0.714
lonely_tree,-0.152
sacred_circle,0.07
